ri,ci,anomaly,intensity,type
0,1.6469281045751634,True,8,cpu
0,1.6469281045751634,True,8,cpu
0,1.5426174496644296,True,8,cpu
0,1.5426174496644296,True,8,cpu
0,1.8243529411764705,True,8,cpu
0,1.8243529411764705,True,8,cpu
0,13698.128346055979,True,8,cpu
0,13698.128346055979,True,8,cpu
0,13698.128346055979,True,8,cpu
0,7003.912299465241,True,8,cpu
0,7003.912299465241,True,8,cpu
0,7003.912299465241,True,8,cpu
0,1.7577319587628866,True,8,cpu
0,1.7577319587628866,True,8,cpu
0,22460.923017241377,True,8,cpu
0,22460.923017241377,True,8,cpu
0,22460.923017241377,True,8,cpu
0,5338.6923741007195,True,8,cpu
0,5338.6923741007195,True,8,cpu
0,5338.6923741007195,True,8,cpu
0,7540.145705967976,True,8,cpu
0,7540.145705967976,True,8,cpu
0,7540.145705967976,True,8,cpu
0,5104.772213438735,True,8,cpu
0,5104.772213438735,True,8,cpu
0,5104.772213438735,True,8,cpu
0,13184.12113207547,True,8,cpu
0,13184.12113207547,True,8,cpu
0,13184.12113207547,True,8,cpu
0,21439.279644444443,True,8,cpu
0,21439.279644444443,True,8,cpu
0,21439.279644444443,True,8,cpu
0,10206.30329059829,True,8,cpu
0,10206.30329059829,True,8,cpu
0,10206.30329059829,True,8,cpu
0,5050.37821656051,True,8,cpu
0,5050.37821656051,True,8,cpu
0,5050.37821656051,True,8,cpu
0,4847.514576962283,True,8,cpu
0,4847.514576962283,True,8,cpu
0,4847.514576962283,True,8,cpu
0,8128.7266552315605,True,8,cpu
0,8128.7266552315605,True,8,cpu
0,8128.7266552315605,True,8,cpu
0,1.7149956101843722,True,8,cpu
0,1.7149956101843722,True,8,cpu
0,6336.856231884058,True,8,cpu
0,6336.856231884058,True,8,cpu
0,6336.856231884058,True,8,cpu
0,1.794051282051282,True,8,cpu
0,1.794051282051282,True,8,cpu
0,27073.297875,True,8,cpu
0,27073.297875,True,8,cpu
0,27073.297875,True,8,cpu
0,1.282048780487805,True,8,cpu
0,1.282048780487805,True,8,cpu
0,1.339759519038076,True,8,cpu
0,1.339759519038076,True,8,cpu
0,1.6467561521252796,True,8,cpu
0,1.6467561521252796,True,8,cpu
0,1.6157522123893806,True,8,cpu
0,1.6157522123893806,True,8,cpu
0,16068.023304347826,True,8,cpu
0,16068.023304347826,True,8,cpu
0,16068.023304347826,True,8,cpu
0,1.474429906542056,True,8,cpu
0,1.474429906542056,True,8,cpu
0,14026.303664122137,True,8,cpu
0,14026.303664122137,True,8,cpu
